Feature ID,Feature Name,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Northernmost Latitude,Southernmost Latitude,Easternmost Longitude,Westernmost Longitude,Coordinate System,Continent Ethnicity,Feature Type,Feature Type Code,Quad,Approval Status,Approval Date,Reference,Origin,Additional Info,Last Updated
13354,T. Mayer B,T  Mayer B,Moon,12.14,15.35,329.09,15.55,15.15,329.29,328.88,+E (0-360),Germany,Satellite Feature,SF,LAC-57,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13355,T. Mayer C,T  Mayer C,Moon,14.85,12.21,334.00,12.46,11.97,334.25,333.75,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13356,T. Mayer D,T  Mayer D,Moon,7.64,12.23,333.20,12.35,12.10,333.33,333.07,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13357,T. Mayer E,T  Mayer E,Moon,8.42,16.04,333.81,16.18,15.90,333.95,333.66,+E (0-360),Germany,Satellite Feature,SF,LAC-40,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13358,T. Mayer F,T  Mayer F,Moon,5.09,12.87,331.06,12.96,12.79,331.15,330.98,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13359,T. Mayer G,T  Mayer G,Moon,6.97,17.35,332.83,17.47,17.24,332.95,332.71,+E (0-360),Germany,Satellite Feature,SF,LAC-40,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13360,T. Mayer H,T  Mayer H,Moon,4.65,11.68,334.56,11.76,11.60,334.63,334.48,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13361,T. Mayer K,T  Mayer K,Moon,4.82,18.12,332.34,18.20,18.04,332.42,332.25,+E (0-360),Germany,Satellite Feature,SF,LAC-40,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13362,T. Mayer L,T  Mayer L,Moon,4.03,13.20,335.28,13.27,13.13,335.35,335.21,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13363,T. Mayer M,T  Mayer M,Moon,5.11,14.91,334.19,14.99,14.83,334.28,334.10,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13364,T. Mayer N,T  Mayer N,Moon,4.26,13.56,334.39,13.63,13.49,334.47,334.32,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13365,T. Mayer P,T  Mayer P,Moon,37.03,14.02,330.42,14.63,13.41,331.05,329.79,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13366,T. Mayer R,T  Mayer R,Moon,4.23,11.63,333.61,11.70,11.56,333.68,333.54,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13367,T. Mayer S,T  Mayer S,Moon,2.85,11.66,331.66,11.70,11.61,331.70,331.61,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13368,T. Mayer W,T  Mayer W,Moon,33.47,17.57,325.04,18.12,17.01,325.61,324.46,+E (0-360),Germany,Satellite Feature,SF,LAC-39,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
13369,T. Mayer Z,T  Mayer Z,Moon,4.34,14.18,333.85,14.26,14.11,333.92,333.77,+E (0-360),Germany,Satellite Feature,SF,LAC-58,Approved,2006,[89],Johann Tobias; German astronomer (1723-1762).,,"Oct 18, 2010"
15600,Toba Lacus,Toba Lacus,Titan,23.60,70.90,251.90,71.20,70.70,252.40,251.60,+E (0-360),Indonesia,"Lacus, lacūs",LC,-,Approved,"Jun 26, 2017",[349],Lake in Indonesia.,None,"Jun 26, 2017"
6041,Toci Tholus,Toci Tholus,Venus,300.00,29.50,355.10,29.50,29.50,355.10,355.10,+E (0-360),Aztec,"Tholus, tholi",TH,v19,Approved,1997,[83],Aztec earthquake goddess.,,"Oct 01, 2006"
6976,Toconao,Toconao,Mars,17.16,-20.85,285.31,-20.71,-21.00,285.47,285.16,+E (0-360),Chile,"Crater, craters",AA,mc18,Approved,2006,[74],Town in Chile.,,"Nov 17, 2010"
6042,Todd,Todd,Phobos,2.60,-9.00,207.00,-3.00,-15.00,213.00,201.00,+E (0-360),American,"Crater, craters",AA,-,Approved,1973,[60],David; American astronomer (1855-1939).,,"Nov 29, 2006"
15345,Toharu,Toharu,Ceres,86.00,-48.32,155.95,-43.26,-53.37,163.89,148.00,+E (0-360),Pawnee,"Crater, craters",AA,-,Approved,"Jul 03, 2015",[174],"Pawnee (Nebraska, Central USA) god of food and vegetation.",None,"Feb 09, 2016"
6043,Tohil Mons,Tohil Mons,Io,433.44,-28.42,198.43,-23.80,-31.94,206.06,192.97,+E (0-360),Mayan,"Mons, montes",MO,-,Approved,1997,[1],Central American god who gave fire to man.,,"Oct 01, 2006"
6044,Tohil Patera,Tohil Patera,Io,126.46,-26.25,201.91,-24.47,-28.05,203.66,200.11,+E (0-360),Mayan,"Patera, paterae",PE,-,Approved,1979,[1],Central American god who gave fire to man.,,"Apr 09, 2009"
6045,Tokko,Tokko,Mars,2.70,22.55,109.52,22.57,22.52,109.54,109.49,+E (0-360),Russia,"Crater, craters",AA,mc14,Approved,1988,[36],Town in Russia.,,"Nov 17, 2010"
6046,Toklas,Toklas,Venus,17.50,0.70,273.10,0.70,0.70,273.10,273.10,+E (0-360),American,"Crater, craters",AA,v29,Approved,1994,[99],"Alice; American writer, art patron (1877-1967).",,"Oct 01, 2006"
6047,Tokma,Tokma,Mars,3.28,21.31,108.57,21.34,21.28,108.60,108.54,+E (0-360),Russia,"Crater, craters",AA,mc14,Approved,1988,[36],Town in Russia.,,"Nov 17, 2010"
15796,Tokoyo Fossa,Tokoyo Fossa,Ryugu,0.56,-50.50,166.20,-18.50,-76.10,250.20,149.60,+E (0-360),Japan,"Fossa, fossae",FO,-,Approved,"Dec 19, 2018",[493],"Immortal world of Japanese mythology, eternal, timeless land across the sea or undersea kingdom, where the princess Otohime lives in the fairy tale about the fisherman Urashima.",None,"Apr 08, 2019"
6049,Tolansky,Tolansky,Moon,13.03,-9.52,344.02,-9.30,-9.73,344.24,343.80,+E (0-360),Great Britain,"Crater, craters",AA,LAC-76,Approved,1976,-,Samuel; British physicist (1907-1973).,,"Oct 18, 2010"
6048,Tol-Ava Patera,Tol Ava Patera,Io,87.22,1.75,37.96,2.48,1.07,39.30,36.61,+E (0-360),Mordvinian,"Patera, paterae",PE,-,Approved,1985,[51],Mordvinian (Russia) goddess of fire.,,"Dec 30, 2008"
14496,Toledo Montes,Toledo Montes,Iapetus,1100.00,0.00,224.00,-,-,267.30,180.70,+E (0-360),France,"Mons, montes",MO,-,Approved,"Aug 05, 2008",[29],Spanish town known for blacksmiths’ work; the shield of the Saracen knight Malquiant was made there.,,"Nov 17, 2008"
14833,Toletum,Toletum,Lutetia,6.00,87.00,161.00,90.00,83.00,204.00,119.00,+E (0-360),Roman,"Crater, craters",AA,-,Approved,"Apr 05, 2011",[251],"City at the time of Lutetia, present-day Toledo in Spain.",None,"Apr 05, 2011"
6050,Tolgonay,Tolgonay,Venus,4.60,68.80,271.10,68.80,68.80,271.10,271.10,+E (0-360),Kyrgyzstan,"Crater, craters",AA,v06,Approved,1997,[107],Kyrgyz first name.,,"Dec 30, 2008"
15025,Tolkien,Tolkien,Mercury,50.00,88.82,148.92,89.39,88.25,177.57,120.27,+E (0-360),England,"Crater, craters",AA,H-01,Approved,"Aug 06, 2012",[75],John Ronald Reuel; English author and philologist (1892-1973).,None,"Aug 06, 2012"
14920,Tollan Terra,Tollan Terra,Titan,800.00,6.40,37.30,12.80,0.40,46.00,29.00,+E (0-360),Aztec,"Terra, terrae",TA,-,Approved,"Jan 05, 2012",[83],Aztec paradise where crops never fade.,None,"Jan 05, 2012"
6051,Tolon,Tolon,Mars,2.64,18.23,104.98,18.25,18.20,105.00,104.96,+E (0-360),Russia,"Crater, craters",AA,mc14,Approved,1988,[36],Town in Russia.,,"Nov 17, 2010"
6052,Tolstoj,Tolstoj,Mercury,355.00,-16.23,195.36,-12.05,-20.40,199.71,191.02,+E (0-360),Russia,"Crater, craters",AA,H-08,Approved,1976,[59],Lev N.; Russian novelist (1828-1910).,None,"Oct 14, 2016"
6918,[Tolstoy],Tolstoy,Moon,0.00,-4.20,93.30,-4.20,-4.20,93.30,93.30,+E (0-360),Russia,"Crater, craters",AA,LAC-82,Not Approved,-,-,Leo; Russian writer (1828-1910).,This name was never approved by the IAU. The approved name for this feature is Hirayama Y.,"Oct 18, 2010"
6053,Toma Mons,Toma Mons,Venus,80.00,-12.90,232.00,-12.40,-13.30,232.30,231.70,+E (0-360),Tibet,"Mons, montes",MO,v39,Approved,2006,[127],Tibetan goddess of intelligence and creativity.,,"Oct 01, 2006"
6054,Tomari,Tomari,Mars,5.29,19.98,113.78,20.02,19.94,113.82,113.74,+E (0-360),Russia,"Crater, craters",AA,mc14,Approved,1988,[36],Town in Russia.,,"Nov 17, 2010"
14166,Tombaugh,Tombaugh,Mars,59.84,3.56,161.92,4.06,3.05,162.43,161.42,+E (0-360),United States,"Crater, craters",AA,mc15,Approved,2006,[68],Clyde William; American astronomer (1906-1997).,,"Nov 17, 2010"
15668,Tombaugh Regio,Tombaugh Regio,Pluto,2300.00,7.62,183.22,49.61,-35.39,233.44,139.05,+E (0-360),United States,"Regio, regiones",RE,-,Approved,"Aug 08, 2017",[59],"Clyde William; American astronomer, discoverer of Pluto (1906–1997).",None,"Sep 15, 2017"
6055,Tombe,Tombe,Mars,5.99,-42.40,315.45,-42.35,-42.46,315.52,315.38,+E (0-360),Sudan,"Crater, craters",AA,mc26,Approved,1976,[36],Town in Sudan.,,"Nov 17, 2010"
6056,Tomem Dorsa,Tomem Dorsa,Venus,970.00,31.20,7.20,35.20,26.60,9.30,5.20,+E (0-360),Siberia,"Dorsum, dorsa",DO,v08,Approved,1985,[65],"Ketian (Siberia) Mother of the hot; lives in the sky, near the Sun.",,"Dec 30, 2008"
6950,Tomini,Tomini,Mars,7.77,16.26,125.88,16.33,16.20,125.95,125.81,+E (0-360),Indonesia,"Crater, craters",AA,mc14,Approved,2006,[179],Town in Indonesia.,,"Nov 17, 2010"
6057,Tonatzin Corona,Tonatzin Corona,Venus,400.00,-53.00,164.00,-53.00,-53.00,164.00,164.00,+E (0-360),Aztec,"Corona, coronae",CR,v58,Approved,1997,[107],Aztec earth and childbirth goddess.,,"Oct 01, 2006"
14589,To Ngoc Van,To Ngoc Van,Mercury,71.00,52.49,248.30,53.29,51.67,249.67,246.93,+E (0-360),Vietnam,"Crater, craters",AA,H-03,Approved,"Jul 09, 2009",[211],To Ngoc Van; Vietnamese painter (1906-1954).,None,"Oct 14, 2016"
6921,[Tōno],Tono,Mars,10.00,-44.86,307.80,-44.86,-44.86,307.80,307.80,+E (0-360),Japan,"Crater, craters",AA,mc26,Dropped,1976,[36],Town in Japan. Name dropped because crater cannot be located on imagery.,,"Nov 17, 2008"
6058,Tontu,Tontu,Callisto,40.20,27.60,259.70,28.00,27.10,260.20,259.10,+E (0-360),Finland,"Crater, craters",AA,-,Approved,1988,[64],Finnish god of housekeeping.,,"Oct 01, 2006"
15938,Tooley,Tooley,Moon,7.00,-88.04,51.31,-87.93,-88.14,54.43,47.84,+E (0-360),United States,"Crater, craters",AA,LAC-144,Approved,"Nov 19, 2020",[585],"Craig; NASA Engineer, LRO Project Manager (1960-2017).",None,"Nov 19, 2020"
6059,Tooting,Tooting,Mars,27.86,23.21,207.76,23.44,22.97,208.02,207.51,+E (0-360),England,"Crater, craters",AA,mc08,Approved,2006,[91],Town in England.,,"Nov 17, 2010"
14986,Topaz,Topaz,Steins,0.65,-7.70,0.00,-7.70,-7.70,-,-,+E (0-360),,"Crater, craters",AA,-,Approved,"May 09, 2012",[272],Gemstone that occurs in a wide variety of colors.,Defines zero degrees longitude on Steins.,"May 09, 2012"
15717,Topola,Topola,Mars,8.00,15.83,267.79,15.89,15.77,267.86,267.73,+E (0-360),Serbia,"Crater, craters",AA,mc09,Approved,"Feb 16, 2018",[349],Town in Serbia.,None,"Feb 19, 2018"
6060,Torbay,Torbay,Mars,6.33,17.87,114.08,17.93,17.82,114.14,114.02,+E (0-360),Australia,"Crater, craters",AA,mc14,Approved,1988,[36],Town in Australia.,,"Nov 17, 2010"
6061,Tore,Tore,Rhea,0.00,0.00,20.00,-,-,20.00,20.00,+E (0-360),Pygmy,"Crater, craters",AA,-,Approved,1982,[30],"Pygmy lord of the world, creator of all things.",Defines 340 degrees longitude on Rhea.,"Mar 22, 2010"
14487,Torleu,Torleu,Iapetus,8.00,-0.20,171.60,-0.20,-0.20,171.60,171.60,+E (0-360),France,"Crater, craters",AA,-,Approved,"Aug 05, 2008",[29],Leader in Baligant’s army; king of Persia; killed by Rabel.,,"Nov 17, 2008"
6062,Tormsdale Linea,Tormsdale Linea,Europa,875.00,47.70,102.00,60.00,30.30,111.00,91.30,+E (0-360),Celtic,"Linea, lineae",LI,-,Approved,2003,[142],Stone row in Ireland.,,"Oct 01, 2006"
6063,Tornarsuk,Tornarsuk,Callisto,99.00,28.80,232.40,29.90,27.70,233.60,231.10,+E (0-360),Eskimo,"Crater, craters",AA,-,Approved,1979,[27],Greenland legendary hero.,,"Oct 01, 2006"
14521,Toro,Toro,Mars,41.40,17.04,71.82,17.38,16.69,72.18,71.45,+E (0-360),Spain,"Crater, craters",AA,mc13,Approved,"Nov 24, 2008",[74],Town in Spain.,,"Nov 17, 2010"
6064,Torom,Torom,Rhea,0.00,-72.50,17.00,-71.00,-74.00,22.00,8.00,+E (0-360),Ostyak,"Crater, craters",AA,-,Approved,1982,[30],Ostyak (western Siberia) sky god.,,"May 15, 2010"
15061,Torquata,Torquata,Vesta,34.73,46.45,143.78,50.11,42.80,149.45,138.11,+E (0-360),Roman,"Crater, craters",AA,-,Approved,"Nov 21, 2012",[257],Roman vestal virgin (c. 48).,None,"Mar 19, 2014"
6065,Torricelli,Torricelli,Moon,30.87,-4.72,28.40,-4.39,-5.05,28.91,27.90,+E (0-360),Italy,"Crater, craters",AA,LAC-78,Approved,1935,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13506,Torricelli A,Torricelli A,Moon,10.45,-4.54,29.78,-4.36,-4.71,29.95,29.61,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13507,Torricelli B,Torricelli B,Moon,6.84,-2.63,29.17,-2.51,-2.74,29.28,29.06,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13508,Torricelli C,Torricelli C,Moon,10.42,-2.71,26.01,-2.54,-2.88,26.18,25.83,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13509,Torricelli F,Torricelli F,Moon,7.43,-4.22,29.37,-4.10,-4.35,29.49,29.25,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13510,Torricelli G,Torricelli G,Moon,3.23,-1.44,26.94,-1.39,-1.49,27.00,26.89,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13511,Torricelli H,Torricelli H,Moon,7.23,-3.35,25.31,-3.23,-3.47,25.43,25.19,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13512,Torricelli J,Torricelli J,Moon,5.25,-3.64,25.09,-3.55,-3.72,25.18,25.01,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13513,Torricelli K,Torricelli K,Moon,5.74,-4.04,25.22,-3.95,-4.14,25.31,25.12,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13514,Torricelli L,Torricelli L,Moon,3.96,-3.47,24.27,-3.40,-3.53,24.34,24.20,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13515,Torricelli M,Torricelli M,Moon,12.08,-3.62,31.27,-3.42,-3.82,31.47,31.07,+E (0-360),Italy,Satellite Feature,SF,LAC-79,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13516,Torricelli N,Torricelli N,Moon,4.02,-6.11,29.20,-6.04,-6.17,29.27,29.13,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13517,Torricelli P,Torricelli P,Moon,3.74,-6.50,29.89,-6.44,-6.56,29.95,29.83,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13518,Torricelli R,Torricelli R,Moon,87.64,-5.24,28.14,-3.79,-6.69,29.59,26.69,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
13519,Torricelli T,Torricelli T,Moon,3.57,-4.26,27.51,-4.20,-4.32,27.57,27.45,+E (0-360),Italy,Satellite Feature,SF,LAC-78,Approved,2006,[66],Evangelista; Italian physicist (1608-1647).,,"Oct 18, 2010"
6066,Torsö,Torso,Mars,15.30,-44.29,308.82,-44.16,-44.41,309.00,308.64,+E (0-360),Sweden,"Crater, craters",AA,mc26,Approved,1976,[36],Town in Sweden.,,"Nov 17, 2010"
14497,Tortelosa Montes,Tortelosa Montes,Iapetus,294.00,0.00,295.30,-,-,306.50,284.00,+E (0-360),France,"Mons, montes",MO,-,Approved,"Aug 05, 2008",[29],Spanish town ruled by Count Turgis.,,"Aug 05, 2008"
6067,Tortilla Flat,Tortilla Flat,Moon,2.23,20.19,30.60,20.21,20.16,30.64,30.57,+E (0-360),American,Landing site name,LF,LAC-43,Approved,1973,[59],"Astronaut-named feature, Apollo 17 site.",None,"Oct 25, 2010"
7016,Tortola Facula,Tortola Facula,Titan,65.00,8.80,216.90,9.20,8.00,217.50,216.20,+E (0-360),Virgin Islands,"Facula, faculae",FA,-,Approved,2006,[74],Island in the British Virgin Islands.,,"Oct 01, 2006"
6068,Torup,Torup,Mars,42.72,-27.89,97.81,-27.53,-28.25,98.22,97.40,+E (0-360),Sweden,"Crater, craters",AA,mc22,Approved,1991,[74],Town in Sweden.,,"Nov 17, 2010"
6069,Toscanelli,Toscanelli,Moon,7.05,27.96,312.39,28.08,27.84,312.52,312.25,+E (0-360),Italy,"Crater, craters",AA,LAC-39,Approved,1976,-,"Paolo Dal Pozza; Italian doctor, cartographer (1397-1482).","Coordinates amended from 27.4N, -47.5 (June 12, 2008)","Oct 18, 2010"
16058,Totak Lacus,Totak Lacus,Titan,20.00,74.03,134.01,74.23,73.79,133.73,134.64,+E (0-360),Norway,"Lacus, lacūs",LC,-,Approved,"Apr 14, 2022",[349],Lake in Norway.,,"Apr 14, 2022"
14998,Tourmaline,Tourmaline,Steins,0.22,-20.90,347.60,-20.90,-20.90,347.60,347.60,+E (0-360),,"Crater, craters",AA,-,Approved,"May 09, 2012",[272],"Gemstone noted for its beautiful, multi-colored prismatic crystals.",None,"May 09, 2012"
14855,Towada Lacus,Towada Lacus,Titan,24.00,71.40,115.80,71.68,71.15,116.20,114.60,+E (0-360),Japan,"Lacus, lacūs",LC,-,Approved,"Apr 07, 2011",[74],Lake in Japan.,None,"Apr 07, 2011"
6070,Townley,Townley,Moon,17.68,3.42,63.19,3.72,3.13,63.48,62.90,+E (0-360),American,"Crater, craters",AA,LAC-62,Approved,1976,-,Sidney Dean; American astronomer (1867-1946).,,"Oct 18, 2010"
6071,Townsend Dorsum,Townsend Dorsum,Ida,40.00,25.00,30.00,25.00,25.00,30.00,30.00,+E (0-360),American,"Dorsum, dorsa",DO,-,Approved,1997,[117],Tim E.; Galileo imaging team member (d. 1989).,,"Oct 01, 2006"
6072,Toyo-uke Corona,Toyo uke Corona,Venus,300.00,-62.50,41.50,-62.50,-62.50,41.50,41.50,+E (0-360),Japan,"Corona, coronae",CR,v56,Approved,1994,[83],Shinto fertility goddess.,,"Oct 01, 2006"
6073,Tractus Albus,Tractus Albus,Mars,0.00,29.71,280.00,29.71,29.71,280.00,280.00,+E (0-360),Latin,Albedo Feature,AL,mc10,Approved,1958,[60],“;White Tract“; in Latin.,,"Oct 01, 2006"
6074,Tractus Catena,Tractus Catena,Mars,910.57,27.00,257.21,34.36,19.71,260.13,255.95,+E (0-360),Latin,"Catena, catenae",CA,mc09,Approved,1976,[57],Classical albedo feature name.,,"Oct 01, 2006"
6075,Tractus Fossae,Tractus Fossae,Mars,403.06,25.89,258.72,29.29,22.49,260.67,256.63,+E (0-360),Latin,"Fossa, fossae",FO,mc09,Approved,1988,[57],Classical albedo feature name.,,"Oct 01, 2006"
6076,Tralles,Tralles,Moon,44.16,28.32,52.85,29.05,27.59,53.68,52.02,+E (0-360),Germany,"Crater, craters",AA,LAC-44,Approved,1935,[66],Johann Georg; German physicist (1763-1822).,,"Oct 18, 2010"
13520,Tralles A,Tralles A,Moon,17.18,27.42,47.03,27.71,27.14,47.35,46.71,+E (0-360),Germany,Satellite Feature,SF,LAC-43,Approved,2006,[66],Johann Georg; German physicist (1763-1822).,,"Oct 18, 2010"
13521,Tralles B,Tralles B,Moon,11.15,27.26,50.66,27.44,27.07,50.86,50.45,+E (0-360),Germany,Satellite Feature,SF,LAC-44,Approved,2006,[66],Johann Georg; German physicist (1763-1822).,,"Oct 18, 2010"
13522,Tralles C,Tralles C,Moon,7.34,27.80,49.40,27.93,27.68,49.53,49.26,+E (0-360),Germany,Satellite Feature,SF,LAC-43,Approved,2006,[66],Johann Georg; German physicist (1763-1822).,,"Oct 18, 2010"
6077,Trap,Trap,Moon,0.76,-9.05,15.43,-9.04,-9.06,15.45,15.42,+E (0-360),American,Landing site name,LF,LAC-78,Approved,1973,[59],"Astronaut-named feature, Apollo 16 site.",None,"Oct 01, 2019"
15773,Travers,Travers,Mercury,164.00,-28.00,30.90,-26.10,-30.00,32.90,28.90,+E (0-360),Great Britain,"Crater, craters",AA,H-14,Approved,"Oct 19, 2018",[484],Pamela Lyndon (born Helen Lyndon Goff); Australian-born British writer best known for Mary Poppins series of children’s books (1899-1996).,None,"Oct 19, 2018"
6078,Trebia Valles,Trebia Valles,Mars,179.80,32.08,150.12,33.63,30.60,151.50,148.58,+E (0-360),Italy,"Vallis, valles",VA,mc07,Approved,1985,[56],"Classical name for modern Trebbia River, Italy.",,"Oct 01, 2006"
15284,Trevize Fretum,Trevize Fretum,Titan,173.00,74.40,90.10,75.20,73.10,97.70,83.40,+E (0-360),United States,"Fretum, freta",FT,-,Approved,"Jan 19, 2015",[347],"Golan Trevize, fictional character in Isaac Asimov's Foundation Series, councilman of the planet Terminus.",None,"May 25, 2018"
15636,Trichonida Lacus,Trichonida Lacus,Titan,31.50,81.30,294.70,81.50,81.10,296.60,292.20,+E (0-360),Greek,"Lacus, lacūs",LC,-,Approved,"Aug 07, 2017",[349],Lake in Greece.,None,"Aug 07, 2017"
6079,Tricrena,Tricrena,Mercury,0.00,0.00,324.00,-,-,324.00,324.00,+E (0-360),Roman,Albedo Feature,AL,H-06,Approved,1976,[60],"Albedo name for H-6, Kuiper region.",,"Mar 07, 2011"
6080,Trident,Trident,Moon,0.56,20.18,30.77,20.18,20.17,30.78,30.76,+E (0-360),American,Landing site name,LF,LAC-43,Approved,1973,[59],"Astronaut-named feature, Apollo 17 site.",None,"Oct 25, 2010"
6081,Triesnecker,Triesnecker,Moon,24.97,4.18,3.60,4.59,3.77,4.01,3.19,+E (0-360),Austria,"Crater, craters",AA,LAC-59,Approved,1935,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13523,Triesnecker D,Triesnecker D,Moon,5.85,3.48,5.95,3.57,3.38,6.04,5.85,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13524,Triesnecker E,Triesnecker E,Moon,4.24,5.55,2.48,5.62,5.48,2.55,2.41,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13525,Triesnecker F,Triesnecker F,Moon,3.24,4.10,4.82,4.16,4.05,4.87,4.76,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13526,Triesnecker G,Triesnecker G,Moon,3.52,3.66,5.19,3.71,3.60,5.23,5.14,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13527,Triesnecker H,Triesnecker H,Moon,2.55,3.34,2.70,3.39,3.30,2.74,2.65,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
13528,Triesnecker J,Triesnecker J,Moon,2.92,3.25,2.45,3.30,3.20,2.50,2.40,+E (0-360),Austria,Satellite Feature,SF,LAC-59,Approved,2006,[68],Francis a Paula; Austrian astronomer (1745-1817).,,"Oct 18, 2010"
6082,Triglava Corona,Triglava Corona,Venus,400.00,-53.50,95.00,-53.50,-53.50,95.00,95.00,+E (0-360),Slavic,"Corona, coronae",CR,v57,Approved,1997,[107],Ancient Slavic earth goddess.,,"Dec 30, 2008"
